district_id,district_name,county,enrollment,website_url,video_platform,video_url,archive_start_year,youtube_channel_id,notes,confidence,last_checked,video_status,score
170907,SPLENDORA ISD,MONTGOMERY COUNTY,5687,https://www.splendoraisd.org,youtube,https://www.youtube.com/@SplendoraISD,,@SplendoraISD,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
171901,DUMAS ISD,MOORE COUNTY,4381,https://www.dumasisd.org,youtube,https://youtube.com/@dumasisd,,@dumasisd,"Crawler found: facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
171902,SUNRAY COLLEGIATE ISD,MOORE COUNTY,593,https://www.sunrayisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/956\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
172902,DAINGERFIELD-LONE STAR ISD,MORRIS COUNTY,1026,https://www.dlsisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/986\,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
174901,CHIRENO ISD,NACOGDOCHES COUNTY,365,https://www.chirenoisd.org,facebook_live,https://www.chirenoisd.org/live-feed,,,Crawler found: facebook_live. Crawled 3 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
174902,CUSHING ISD,NACOGDOCHES COUNTY,558,https://www.cushingisd.org,website_archive,https://app.discoveryeducation.com/learn/iframe-check?next=https%3A%2F%2Foffice365.discoveryeducation.com%2Flearn%2Fsignin%3Fnext%3Dhttps%3A%2F%2Foffice365.discoveryeducation.com%2Flearn%2Fhome,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-25,crawler_found,45
174909,MARTINSVILLE ISD,NACOGDOCHES COUNTY,313,https://www.martinsvilleisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/1280\,,,"Crawler found: boardbook, facebook_live. Crawled 3 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
175902,BLOOMING GROVE ISD,NAVARRO COUNTY,935,https://www.bgisd.org,website_archive,https://www.bgisd.org/apps/pages/index.jsp?uREC_ID=420347&type=d&pREC_ID=918584,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
175904,DAWSON ISD,NAVARRO COUNTY,628,https://www.dawsonisd.net,website_archive,https://www.dawsonisd.net/apps/pages/index.jsp?uREC_ID=318597&type=d&pREC_ID=726677,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-25,crawler_found,38
175905,FROST ISD,NAVARRO COUNTY,462,https://www.frostisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2331,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
175907,KERENS ISD,NAVARRO COUNTY,657,https://www.kerensisd.org,boardbook,https://meetings.boardbook.org/\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
175910,MILDRED ISD,NAVARRO COUNTY,838,https://www.mildredisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1032,,,Crawler found: boardbook. Crawled 2 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
175911,RICE ISD,NAVARRO COUNTY,1105,https://www.rice-isd.org,facebook_live,https://www.rice-isd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
176901,BURKEVILLE ISD,NEWTON COUNTY,252,https://www.burkevilleisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1892,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
176902,NEWTON ISD,NEWTON COUNTY,934,https://www.newtonisd.net,youtube,https://www.youtube.com/channel/UCKzNCxjmxwoMZDteqocR9vA/featured,,channel/UCKzNCxjmxwoMZDteqocR9vA,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
176903,DEWEYVILLE ISD,NEWTON COUNTY,564,https://www.deweyvilleisd.com,website_archive,https://www.deweyvilleisd.com/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,crawler_found,35
177901,ROSCOE COLLEGIATE ISD,NOLAN COUNTY,12256,https://www.rcisd.org,youtube,https://www.youtube.com/@roysecityisd8128,,@roysecityisd8128,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-25,crawler_found,78
177902,SWEETWATER ISD,NOLAN COUNTY,1806,https://www.sweetwaterisd.net,youtube,https://www.youtube.com/@sweetwaterisdsweetwatertex5639/featured,,@sweetwaterisdsweetwatertex5639,"Crawler found: boardbook, facebook_live, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
177905,HIGHLAND ISD,NOLAN COUNTY,207,https://www.highlandschools.org,boarddocs,https://www.highlandschools.org/board-of-education/board-of-education-policy,,,Crawler found: boarddocs. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
178808,SEASHORE CHARTER SCHOOLS,NUECES COUNTY,405,https://www.seashorecharterschools.com,website_archive,https://seashorecharterschools.com/school-board-appreciation/,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,crawler_found,53
178901,AGUA DULCE ISD,NUECES COUNTY,421,https://www.adisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1990,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
178902,BISHOP CISD,NUECES COUNTY,1463,https://www.bishopschools.org,facebook_live,https://www.bishopschools.org/live-feed,,,Crawler found: facebook_live. Crawled 3 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
178903,CALALLEN ISD,NUECES COUNTY,3745,https://www.cisd.org,youtube,https://www.youtube.com/c/corsicanaisd,,@corsicanaisd,"Crawler found: boardbook, youtube. Crawled 7 pages. Score: 85/100.",high,2026-04-25,crawler_found,85
178905,DRISCOLL ISD,NUECES COUNTY,398,https://www.driscollisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/1438,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
178906,LONDON ISD,NUECES COUNTY,1808,https://www.londonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/996,,,Crawler found: boardbook. Crawled 5 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
178909,ROBSTOWN ISD,NUECES COUNTY,2570,https://www.robstownisd.org,youtube,https://www.youtube.com/channel/UCZIcpT_P2WaPPXGez-dM-bw/videos,,channel/UCZIcpT_P2WaPPXGez-dM-bw,"Crawler found: boardbook, youtube, vimeo. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
178912,TULOSO-MIDWAY ISD,NUECES COUNTY,3671,https://www.tmisd.us,youtube,https://www.youtube.com/playlist?list=PLjCpa5rhg6qHwKI6JpQkGdpxr9j_M9JRO&si=x-wq9mAj1jg-H78J,,,Crawler found: youtube. Crawled 5 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
179901,PERRYTON ISD,OCHILTREE COUNTY,1802,https://www.perrytonisd.org,youtube,https://www.youtube.com/channel/UCzMlEquJTHaI_H_LHhaqDmw,,channel/UCzMlEquJTHaI_H_LHhaqDmw,"Crawler found: boardbook, youtube, vimeo. Crawled 3 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
180901,BOYS RANCH ISD,OLDHAM COUNTY,148,https://www.boysranchisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/697,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
180903,ADRIAN ISD,OLDHAM COUNTY,141,https://www.adrianisd.net,website_archive,https://www.adrianisd.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
180904,WILDORADO ISD,OLDHAM COUNTY,215,https://www.wildoradoisd.org,website_archive,https://www.wildoradoisd.org/66562_3,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
181901,BRIDGE CITY ISD,ORANGE COUNTY,3157,https://www.bridgecityisd.net,youtube,https://www.youtube.com/embed/lTz4_itIiOw,,@BCISD,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-25,crawler_found,93
181905,ORANGEFIELD ISD,ORANGE COUNTY,1781,https://www.orangefieldisd.net,youtube,https://www.youtube.com/@OrangefieldISD,,@OrangefieldISD,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
181907,VIDOR ISD,ORANGE COUNTY,4165,https://www.vidorisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1004,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
182901,GORDON ISD,PALO PINTO COUNTY,227,https://www.gordonisd.net,website_archive,https://www.gordonisd.net/en-US/athletics-d5d6fee5/football-9a269627,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
182902,GRAFORD ISD,PALO PINTO COUNTY,339,https://www.grafordisd.net,website_archive,https://www.grafordisd.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
182904,SANTO ISD,PALO PINTO COUNTY,582,https://www.santoisd.net,youtube,https://www.youtube.com/embed/mrkq3ctgv7w,,,"Crawler found: youtube, boardbook. Crawled 7 pages. Score: 85/100.",high,2026-04-25,crawler_found,85
182906,PALO PINTO ISD,PALO PINTO COUNTY,94,https://www.palopintoisd.net,website_archive,https://www.palopintoisd.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
183901,BECKVILLE ISD,PANOLA COUNTY,684,https://www.beckvilleisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1964,,,Crawler found: boardbook. Crawled 3 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
183902,CARTHAGE ISD,PANOLA COUNTY,2637,https://www.carthageisd.org,youtube,https://www.youtube.com/channel/UC7oCiP4PYpVkZGLTvSOa31Q,,channel/UC7oCiP4PYpVkZGLTvSOa31Q,"Crawler found: boardbook, facebook_live, youtube. Crawled 3 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
183904,GARY ISD,PANOLA COUNTY,476,https://www.garyisd.org,youtube,https://www.garyisd.org/live-feed,,@garybobcats7829,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
184901,POOLVILLE ISD,PARKER COUNTY,797,https://www.poolville.net,website_archive,https://www.poolville.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
184902,SPRINGTOWN ISD,PARKER COUNTY,4188,https://www.springtownisd.net,youtube,https://www.youtube.com/channel/UC5eJKs_yyiWC-fwGcanYr9w,,channel/UC5eJKs_yyiWC-fwGcanYr9w,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
184903,WEATHERFORD ISD,PARKER COUNTY,8023,https://www.weatherfordisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/992,,,Crawler found: boardbook. Crawled 3 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
184904,MILLSAP ISD,PARKER COUNTY,1083,https://www.millsapisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1603,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
184908,PEASTER ISD,PARKER COUNTY,1776,https://www.peaster.net,boardbook,https://meetings.boardbook.org/Public/Organization/2318,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
184911,GARNER ISD,PARKER COUNTY,357,https://www.garnerisd.net,website_archive,https://www.garnerisd.net/schoolboard,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
185901,BOVINA ISD,PARMER COUNTY,422,https://www.bovinaisd.org,website_archive,https://www.bovinaisd.org/live-feed,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
185902,FARWELL ISD,PARMER COUNTY,599,https://www.farwellschools.org,website_archive,https://www.farwellschools.org/upload/page/0018/docs/Instructional%20Plans/JH/2nd%20Semester/6th%20Grade%20Instructional%20Plan%20Keyboarding%202nd%20Semester%2025%2026.pdf,,,Crawler found: website_archive. Crawled 5 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
185903,FRIONA ISD,PARMER COUNTY,1016,https://www.frionaisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/1262,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
185904,LAZBUDDIE ISD,PARMER COUNTY,127,https://www.lazbuddieisd.org,website_archive,https://www.lazbuddieisd.org/43633_1,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
187901,BIG SANDY ISD,POLK COUNTY,506,https://www.bigsandyisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2347,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
187903,GOODRICH ISD,POLK COUNTY,266,https://www.goodrichisd.net,website_archive,https://www.goodrichisd.net/live-feed,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
187906,LEGGETT ISD,POLK COUNTY,227,https://www.leggettisd.net,website_archive,https://www.leggettisd.net/live-feed,,,Crawler found: website_archive. Crawled 4 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
187907,LIVINGSTON ISD,POLK COUNTY,4016,https://www.livingstonisd.com,youtube,https://youtube.com/@livingstonisdcommunication6597?si=euAsWBvv7ty5-AJP,,@livingstonisdcommunication6597,"Crawler found: boardbook, youtube. Crawled 7 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
188902,RIVER ROAD ISD,POTTER COUNTY,1221,https://www.rrisd.net,youtube,https://www.youtube.com/channel/UCFZbY4HsxMfcS9h76JNGPIw,,channel/UCFZbY4HsxMfcS9h76JNGPIw,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
188904,BUSHLAND ISD,POTTER COUNTY,1434,https://www.bushlandisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1767,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
189901,MARFA ISD,PRESIDIO COUNTY,194,https://www.marfaisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/1076\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
189902,PRESIDIO ISD,PRESIDIO COUNTY,1085,https://www.presidio-isd.net,youtube,https://www.youtube.com/@presidioisdyt6444/community,,@presidioisdyt6444,"Crawler found: boardbook, youtube. Crawled 5 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
190903,RAINS ISD,RAINS COUNTY,1712,https://www.rainsisd.org,youtube,https://www.youtube.com/c/RHSWildcatLegends,,@RHSWildcatLegends,"Crawler found: facebook_live, boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-25,crawler_found,93
191901,CANYON ISD,RANDALL COUNTY,11565,https://www.canyonisd.net,website_archive,https://www.canyonisd.net/board-of-trustees-2,,,Crawler found: website_archive. Crawled 5 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
192901,REAGAN COUNTY ISD,REAGAN COUNTY,855,https://www.reagancountyisd.net,youtube,https://www.youtube.com/channel/UCuQiVUZIAb3dBx8o0FeuPGg?view_as=subscriber,,channel/UCuQiVUZIAb3dBx8o0FeuPGg,"Crawler found: boardbook, zoom, youtube, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
193902,LEAKEY ISD,REAL COUNTY,343,https://www.leakeyisd.org,youtube,https://www.youtube.com/@leakeyindependentschooldis1664,,@leakeyindependentschooldis1664,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
194902,AVERY ISD,RED RIVER COUNTY,304,https://www.averyisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/761,,,Crawler found: boardbook. Crawled 2 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
194903,RIVERCREST ISD,RED RIVER COUNTY,684,https://www.rivercrestisd.net,facebook_live,https://www.rivercrestisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
194904,CLARKSVILLE ISD,RED RIVER COUNTY,500,https://www.clarksvilleisd.net,youtube,https://www.youtube.com/embed/RE4uO71BWSg,,,"Crawler found: zoom, youtube, boardbook. Crawled 8 pages. Score: 100/100.",high,2026-04-25,crawler_found,100
195901,PECOS-BARSTOW-TOYAH ISD,REEVES COUNTY,2919,https://www.pbtisd.net,swagit,https://pbtisd.new.swagit.com/views/477\\\,,@GreenwoodSports,"Crawler found: boardbook, facebook_live, youtube, swagit. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
196901,AUSTWELL-TIVOLI ISD,REFUGIO COUNTY,141,https://www.atisd.net,facebook_live,https://www.atisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
196903,REFUGIO ISD,REFUGIO COUNTY,656,https://www.refugioisd.net,youtube,https://www.youtube.com/@RISDYoutube,,@RISDYoutube,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-25,crawler_found,78
197902,MIAMI ISD,ROBERTS COUNTY,177,https://www.miamiisd.net,website_archive,https://www.miamiisd.net/school-board-home,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
198903,FRANKLIN ISD,ROBERTSON COUNTY,1462,https://www.franklinisd.net,boardbook,https://www.franklinisd.net/234806_2,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
200901,BALLINGER ISD,RUNNELS COUNTY,775,https://www.ballingerisd.net,youtube,https://www.youtube.com/@ballingerisdyoutubechannel1661/streams,,@ballingerisdyoutubechannel1661,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
200902,MILES ISD,RUNNELS COUNTY,488,https://www.milesisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1337\\\,,,"Crawler found: boardbook, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
200904,WINTERS ISD,RUNNELS COUNTY,552,https://www.wintersisd.org,youtube,https://www.youtube.com/channel/UCOiE8GtbmkXn6CGM7jPtf-Q,,channel/UCOiE8GtbmkXn6CGM7jPtf-Q,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
200906,OLFEN ISD,RUNNELS COUNTY,145,https://www.olfenisd.net,website_archive,https://www.olfenisd.net/school-board,,,Crawler found: website_archive. Crawled 5 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
201902,HENDERSON ISD,RUSK COUNTY,3245,https://www.hendersonisd.org,youtube,https://www.youtube.com/channel/UCejKggGIO7sD9hQuRuREbVA,,channel/UCejKggGIO7sD9hQuRuREbVA,"Crawler found: boardbook, facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
201903,LANEVILLE ISD,RUSK COUNTY,139,https://www.lanevilleisd.org,website_archive,https://www.lanevilleisd.org/334965_2,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
201904,LEVERETTS CHAPEL ISD,RUSK COUNTY,242,https://www.leverettschapelisd.net,website_archive,https://www.leverettschapelisd.net/apps/pages/index.jsp?uREC_ID=4459667&type=d&pREC_ID=2723783,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,crawler_found,53
201908,OVERTON ISD,RUSK COUNTY,523,https://www.overtonisd.org,youtube,https://www.youtube.com/@oisdathleticsmedia4487,,@oisdathleticsmedia4487,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
201910,TATUM ISD,RUSK COUNTY,1392,https://www.tatumisd.org,youtube,https://www.youtube.com/channel/UCoXYKeyEQhjuEJ4K0gSBqeg/live,,channel/UCoXYKeyEQhjuEJ4K0gSBqeg,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
201913,CARLISLE ISD,RUSK COUNTY,646,https://www.carlisleisd.org,facebook_live,https://www.carlisleisd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
202903,HEMPHILL ISD,SABINE COUNTY,788,https://www.hemphillisd.net,website_archive,https://www.hemphillisd.net/,,,Crawler found: website_archive. Crawled 6 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
202905,WEST SABINE ISD,SABINE COUNTY,638,https://www.westsabineisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1141\,,,"Crawler found: boardbook, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
204904,SHEPHERD ISD,SAN JACINTO COUNTY,1968,https://www.shepherdisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/673\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
205901,ARANSAS PASS ISD,SAN PATRICIO COUNTY,1624,https://www.apisd.org,youtube,https://www.youtube.com/@aransaspassisdpanthers,,@aransaspassisdpanthers,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
205903,INGLESIDE ISD,SAN PATRICIO COUNTY,2071,https://www.inglesideisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/787\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
205904,MATHIS ISD,SAN PATRICIO COUNTY,1429,https://www.mathisisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1007,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
205905,ODEM-EDROY ISD,SAN PATRICIO COUNTY,927,https://www.oeisd.org,website_archive,https://www.oeisd.org/,,,Crawler found: website_archive. Crawled 5 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
205906,SINTON ISD,SAN PATRICIO COUNTY,1961,https://www.sintonisd.net,youtube,https://www.youtube.com/@SintonPirates,,@SintonPirates,Crawler found: youtube. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
205907,TAFT ISD,SAN PATRICIO COUNTY,812,https://www.taftisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/645\,,,"Crawler found: boardbook, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
206902,RICHLAND SPRINGS ISD,SAN SABA COUNTY,120,https://www.rsisd.org,facebook_live,https://www.rscoyotes.net/,,,Crawler found: facebook_live. Crawled 8 pages. Score: 75/100.,medium,2026-04-25,crawler_found,75
206903,CHEROKEE ISD,SAN SABA COUNTY,123,https://www.cherokeeisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1583\,,,Crawler found: boardbook. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
208902,SNYDER ISD,SCURRY COUNTY,2317,https://www.snyderisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/936\\\,,,"Crawler found: boardbook, zoom, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
208903,IRA ISD,SCURRY COUNTY,284,https://www.iisd.org,youtube,https://www.youtube.com/user/iisdvideo,,@iisdvideo,Crawler found: youtube. Crawled 1 pages. Score: 68/100.,medium,2026-04-21,crawler_found,68
209901,ALBANY ISD,SHACKELFORD COUNTY,474,https://www.albanyisd.net,website_archive,https://www.albanyisd.net/apps/pages/index.jsp?uREC_ID=582289&type=d&termREC_ID=&pREC_ID=1120002&hideMenu=0,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
210901,CENTER ISD,SHELBY COUNTY,2307,https://www.centerisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/651,,,Crawler found: boardbook. Crawled 2 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
210902,JOAQUIN ISD,SHELBY COUNTY,720,https://www.joaquinisd.net,website_archive,https://www.joaquinisd.net/live-feed,,,Crawler found: website_archive. Crawled 4 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
210903,SHELBYVILLE ISD,SHELBY COUNTY,891,https://www.shelbyvilleisd.org,website_archive,https://www.shelbyvilleisd.org/66659_3,,,Crawler found: website_archive. Crawled 5 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
210904,TENAHA ISD,SHELBY COUNTY,414,https://www.tenahaisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/2082\\\,,,"Crawler found: boardbook, facebook_live. Crawled 8 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
210905,TIMPSON ISD,SHELBY COUNTY,756,https://www.timpsonisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/3641,,,Crawler found: boardbook. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
210906,EXCELSIOR ISD,SHELBY COUNTY,86,https://www.excelsiorisd.com,facebook_live,https://www.excelsiorisd.com/live-feed,,,Crawler found: facebook_live. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
211901,TEXHOMA ISD,SHERMAN COUNTY,142,https://www.texhomaisd.net,facebook_live,https://www.texhomaisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
211902,STRATFORD ISD,SHERMAN COUNTY,527,https://www.stratfordisd.net,website_archive,https://www.stratfordisd.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
212901,ARP ISD,SMITH COUNTY,1008,https://www.arpisd.org,youtube,https://www.youtube.com/channel/UCHE826SKETCAmlCWWLy5X6g,,channel/UCHE826SKETCAmlCWWLy5X6g,"Crawler found: boardbook, facebook_live, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
212904,TROUP ISD,SMITH COUNTY,1063,https://www.troupisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1302,,,Crawler found: boardbook. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
212905,TYLER ISD,SMITH COUNTY,18708,https://www.tylerisd.org,youtube,https://www.youtube.com/user/tisdtv,,@TISDTV,"Crawler found: facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
212906,WHITEHOUSE ISD,SMITH COUNTY,4676,https://www.whitehouseisd.org,youtube,https://www.youtube.com/channel/UCciry53rN9eZnf2wKN6HvDw,,channel/UCciry53rN9eZnf2wKN6HvDw,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
212909,CHAPEL HILL ISD,SMITH COUNTY,3072,https://www.chapelhillisd.org,youtube,https://www.youtube.com/@chapelhilltxisd,,@chapelhilltxisd,"Crawler found: boardbook, youtube. Crawled 4 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
